id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1428335343225475073,1428335343225475073,2021-08-19 05:37:37 Pacific Daylight Time,2021-08-19,05:37:37,-0700,902372100,alternatetrader,Alternate Trader,,Looking at top10 #stocks by market cap from #SP500   $AAPL is bearish $MSFT still bullish $AMZN strongly bearish $GOOG is bearish $FB is bearish $TSLA is bearish $NVDA is bearish $JNJ still bullish $JPM neutral $WMT still bullish  This time #BigTech bringing #markets down.,en,[],[],[],1,1,3,"['stocks', 'sp500', 'bigtech', 'markets']","['aapl', 'msft', 'amzn', 'goog', 'fb', 'tsla', 'nvda', 'jnj', 'jpm', 'wmt']",https://twitter.com/AlternateTrader/status/1428335343225475073,False,,0,,,,,,,,[],,,,
1428334108757749771,1428334108757749771,2021-08-19 05:32:43 Pacific Daylight Time,2021-08-19,05:32:43,-0700,1368629670875258880,jackmor98705125,Jack moris,,Will start posting our daily Market Report email to clients. Hope you enjoy.   $SPY $DIA $QQQ $NFLX $BABA $AMZN $GOOG $XLE $SOXX $TAN $JMIA $SNAP $SPY $IWM $T $GOOG $GME $AMD $FSLR $FSLY $MNST  https://t.co/WOcv63ApYn,en,[],[],['https://pbs.twimg.com/media/E9J2TVkVkAQ2oUz.jpg'],0,0,0,[],"['spy', 'dia', 'qqq', 'nflx', 'baba', 'amzn', 'goog', 'xle', 'soxx', 'tan', 'jmia', 'snap', 'spy', 'iwm', 't', 'goog', 'gme', 'amd', 'fslr', 'fsly', 'mnst']",https://twitter.com/Jackmor98705125/status/1428334108757749771,False,,1,https://pbs.twimg.com/media/E9J2TVkVkAQ2oUz.jpg,,,,,,,[],,,,
1428333426008985609,1428333426008985609,2021-08-19 05:30:00 Pacific Daylight Time,2021-08-19,05:30:00,-0700,1341546568751693825,prolifictraders,The Prolific trader,,“But investing isn’t about beating others at their game. It’s about controlling yourself at your own game.”   — Benjamin Graham  $AAPL $MSFT $GOOG $GOOGL $AMZN $FB $AMC $BABA $TSLA $BRK.A $BRK.B $NDVA $JPM $JNJ $WMT $UNH $MA $HD $BAC $PG $ASML $PYPL $DIS $ADBE $NKE $NFLX $INTC,en,[],[],[],0,3,4,[],"['aapl', 'msft', 'goog', 'googl', 'amzn', 'fb', 'amc', 'baba', 'tsla', 'brk.a', 'brk.b', 'ndva', 'jpm', 'jnj', 'wmt', 'unh', 'ma', 'hd', 'bac', 'pg', 'asml', 'pypl', 'dis', 'adbe', 'nke', 'nflx', 'intc']",https://twitter.com/ProlificTraders/status/1428333426008985609,False,,0,,,,,,,,[],,,,
1428332969383628801,1426489915513135108,2021-08-19 05:28:11 Pacific Daylight Time,2021-08-19,05:28:11,-0700,1425143744370778112,mahasadvatuki,Маha Sadvatuki,,@LikkEric #cia #dhs why the heck hackers can unblock accounts and normal recovery tools doesn’t work? $GOOG $FB #stoxx,en,[],[],[],0,0,0,"['cia', 'dhs', 'stoxx']","['goog', 'fb']",https://twitter.com/mahasadvatuki/status/1428332969383628801,False,,0,,,,,,,,"[{'screen_name': 'LikkEric', 'name': 'likk eric', 'id': '1420097974802259984'}]",,,,
1428332866224623616,1428332866224623616,2021-08-19 05:27:47 Pacific Daylight Time,2021-08-19,05:27:47,-0700,2921952326,bob2trader,Cash-Flow Investor 🇺🇸,,Ethereum co-founder Vitalik Buterin doesn't think Jack Dorsey or Mark Zuckerberg can pull off their crypto-focused projects   https://t.co/zxIOOyXhww  $ETH $ETHE $ETHH #ETHER #BITCOIN $BTC $GBTC $BTCC $XBT $FB $SQ $TWTR $MSTR $TSLA $ARKK $ARKW $COIN $HOOD $MSFT $GOOG $AAPL $PYPL,en,[],['https://markets.businessinsider.com/news/currencies/vitalik-buterin-jack-dorsey-mark-zuckerberg-defi-metaverse-crypto-plans-2021-8'],[],1,0,1,"['ether', 'bitcoin']","['eth', 'ethe', 'ethh', 'btc', 'gbtc', 'btcc', 'xbt', 'fb', 'sq', 'twtr', 'mstr', 'tsla', 'arkk', 'arkw', 'coin', 'hood', 'msft', 'goog', 'aapl', 'pypl']",https://twitter.com/BoB2Trader/status/1428332866224623616,False,,0,,,,,,,,[],,,,
1428330913260347397,1428330896910950410,2021-08-19 05:20:01 Pacific Daylight Time,2021-08-19,05:20:01,-0700,1365351033728335876,capitalknowhow,KnowHow Capital,,"$GOOG more than 40% of music streamed globally is through YouTube. That in itself is a huge challenge for artists given for the vast majority, it is lost revenues. But, we think YouTube is getting its act together and the strength of its ecosystem is clearly unrivalled.",en,[],[],[],1,0,0,[],['goog'],https://twitter.com/CapitalKnowhow/status/1428330913260347397,False,,0,,,,,,,,[],,,,
1428330896910950410,1428330896910950410,2021-08-19 05:19:57 Pacific Daylight Time,2021-08-19,05:19:57,-0700,1365351033728335876,capitalknowhow,KnowHow Capital,,"$SPOT, $AAPL, $AMZN and $GOOG are the powerhouses of the #music industry. But, digitalisation has come with significant challenges for artists and streaming companies from an #ESG perspective.   Our Industry vs Artists deep dive today considers the big issues…   👇👇👇",en,[],[],[],1,0,6,"['music', 'esg']","['spot', 'aapl', 'amzn', 'goog']",https://twitter.com/CapitalKnowhow/status/1428330896910950410,False,,0,,,,,,,,[],,,,
1428330279362600963,1428330279362600963,2021-08-19 05:17:30 Pacific Daylight Time,2021-08-19,05:17:30,-0700,1425143744370778112,mahasadvatuki,Маha Sadvatuki,,"Why the heck $GOOG won’t fix the password recovery tool?? Ppl globally can’t access $FB and other social networks, Instagram and Linkedin’re fixed, all other things being equal shit #CIA #DHS #Google #stoxx",en,[],[],[],0,0,1,"['cia', 'dhs', 'google', 'stoxx']","['goog', 'fb']",https://twitter.com/mahasadvatuki/status/1428330279362600963,False,,0,,,,,,,,[],,,,
1428329470339993600,1428329470339993600,2021-08-19 05:14:17 Pacific Daylight Time,2021-08-19,05:14:17,-0700,1210601177492185091,matthew57540674,Matthew Wilson,,GREAT Meta Materials news today $MMAT   https://t.co/iX1XXDqasq  $amc $gme $aapl $goog $spy $qqq,en,[],['https://metamaterial.com/meta-announces-renowned-scientists-to-join-new-scientific-advisory-board/?utm_content=176951937&utm_medium=social&utm_source=twitter&hss_channel=tw-1643983478'],[],0,0,2,[],"['mmat', 'amc', 'gme', 'aapl', 'goog', 'spy', 'qqq']",https://twitter.com/Matthew57540674/status/1428329470339993600,False,,0,,,,,,,,[],,,,
1428328582527528964,1428326812061417472,2021-08-19 05:10:45 Pacific Daylight Time,2021-08-19,05:10:45,-0700,1246222913105268737,raisingthebar47,RTB,,"@Pet_Rock_Cap Fair - but a “punch in the face” is like a 5% pullback on $FB $GOOG  This sector is more like a roving band of thugs with baseballs bats coming out of a bodega unexpectedly on a Tuesday at 11am when you go to get coffee and just obliterate you for no reason, then take your coffee",en,[],[],[],4,0,22,[],"['fb', 'goog']",https://twitter.com/RaisingTheBAR47/status/1428328582527528964,False,,0,,,,,,,,"[{'screen_name': 'Pet_Rock_Cap', 'name': 'pet rock capital', 'id': '1144036646595129344'}]",,,,
